id_incidente,fecha_hora_reporte,fecha_hora_resolucion,tipo_incidente,ubicacion,pais,nivel_gravedad,tiempo_respuesta_minutos,estado,dispositivo_asociado,cliente_tipo
INC-01104,2025-10-22 17:05:12,2025-10-22 19:40:12,fallo técnico,Puebla,México,bajo,129.0,cerrado,sistema,empresa
INC-01105,2025-10-22 17:38:38,2025-10-22 19:18:38,intrusión,Rio de Janeiro,Brasil,medio,99.0,cerrado,alarma,empresa
INC-01106,2025-10-23 02:41:36,2025-10-23 03:47:36,alarma,Buenos Aires,Argentina,medio,66.0,cerrado,alarma,empresa
INC-01107,2025-10-23 05:45:01,2025-10-23 08:28:01,robo,Buenos Aires,Argentina,bajo,142.0,cerrado,alarma,particular
INC-01108,2025-10-24 06:17:41,2025-10-24 07:25:41,fallo técnico,Ciudad de México,México,crítico,16.0,cerrado,sistema,empresa
INC-01109,2025-10-24 17:54:21,,alarma,Madrid,España,alto,,abierto,sensor,empresa
INC-01110,2025-10-25 00:35:55,2025-10-25 01:38:55,intrusión,São Paulo,Brasil,medio,51.0,cerrado,sensor,particular
INC-01111,2025-10-25 05:57:07,2025-10-25 08:47:07,intrusión,Monterrey,México,bajo,127.0,cerrado,alarma,particular
INC-01112,2025-10-25 15:07:31,2025-10-25 16:28:31,robo,Puebla,México,alto,39.0,cerrado,sistema,empresa
INC-01113,2025-10-25 18:34:47,2025-10-25 21:01:47,fallo técnico,Mendoza,Argentina,bajo,143.0,cerrado,sistema,particular
INC-01114,2025-10-25 20:10:34,,otros,Barcelona,España,bajo,47.0,en proceso,alarma,particular
INC-01115,2025-10-26 06:56:19,2025-10-26 08:53:19,intrusión,Madrid,España,medio,61.0,cerrado,cámara,particular
INC-01116,2025-10-26 09:22:20,,sabotaje,Rosario,Argentina,medio,27.0,en proceso,sistema,empresa
INC-01117,2025-10-26 12:40:19,2025-10-26 16:06:19,intrusión,Buenos Aires,Argentina,bajo,153.0,cerrado,alarma,empresa
INC-01118,2025-10-26 21:22:28,2025-10-26 23:41:28,intrusión,Mendoza,Argentina,medio,86.0,cerrado,cámara,empresa
INC-01119,2025-10-26 22:35:44,2025-10-27 00:31:44,robo,São Paulo,Brasil,medio,74.0,cerrado,cámara,empresa
INC-01120,2025-10-29 16:05:06,2025-10-29 16:42:06,robo,Buenos Aires,Argentina,alto,27.0,cerrado,alarma,empresa
INC-01121,2025-10-31 12:26:02,,alarma,Madrid,España,bajo,111.0,en proceso,alarma,particular
INC-01122,2025-11-01 10:23:52,,alarma,Barcelona,España,bajo,,abierto,alarma,particular
INC-01123,2025-11-01 15:39:26,2025-11-01 16:16:26,intrusión,Sevilla,España,alto,35.0,cerrado,alarma,empresa
INC-01124,2025-11-01 17:46:55,2025-11-01 18:17:55,alarma,Rio de Janeiro,Brasil,crítico,5.0,cerrado,alarma,particular
INC-01125,2025-11-02 03:49:27,2025-11-02 05:17:27,otros,Madrid,España,medio,56.0,cerrado,alarma,particular
INC-01126,2025-11-02 10:15:26,,intrusión,Madrid,España,bajo,30.0,en proceso,alarma,empresa
INC-01127,2025-11-02 12:08:38,2025-11-02 13:38:38,fallo técnico,Sevilla,España,medio,70.0,cerrado,sistema,empresa
INC-01128,2025-11-03 23:24:33,2025-11-04 00:29:33,alarma,Zaragoza,España,alto,45.0,cerrado,alarma,particular
INC-01129,2025-11-06 01:12:07,2025-11-06 02:45:07,fallo técnico,Ciudad de México,México,alto,58.0,cerrado,cámara,empresa
INC-01130,2025-11-06 07:28:50,2025-11-06 09:40:50,alarma,Monterrey,México,bajo,92.0,cerrado,alarma,particular
INC-01131,2025-11-07 05:34:14,2025-11-07 07:01:14,fallo técnico,Santiago,Chile,medio,75.0,cerrado,cámara,empresa
INC-01132,2025-11-07 20:34:24,2025-11-07 22:27:24,robo,Valparaíso,Chile,medio,74.0,cerrado,cámara,empresa
INC-01133,2025-11-08 00:03:44,2025-11-08 01:00:44,alarma,Rio de Janeiro,Brasil,alto,44.0,cerrado,alarma,particular
INC-01134,2025-11-08 09:05:54,,alarma,Santiago,Chile,bajo,51.0,en proceso,alarma,empresa
INC-01135,2025-11-08 18:35:22,2025-11-08 20:19:22,alarma,Antofagasta,Chile,bajo,79.0,cerrado,alarma,particular
INC-01136,2025-11-09 03:21:19,,robo,Barcelona,España,medio,,abierto,alarma,empresa
INC-01137,2025-11-09 20:27:08,,fallo técnico,Buenos Aires,Argentina,medio,30.0,en proceso,sistema,empresa
INC-01138,2025-11-11 16:26:50,,fallo técnico,Ciudad de México,México,medio,,abierto,sistema,empresa
INC-01139,2025-11-15 12:46:10,2025-11-15 13:43:10,alarma,Fortaleza,Brasil,medio,50.0,cerrado,alarma,particular
INC-01140,2025-11-17 00:04:41,,intrusión,Rosario,Argentina,alto,19.0,en proceso,alarma,empresa
INC-01141,2025-11-17 08:48:50,,alarma,Valencia,España,bajo,,abierto,alarma,empresa
INC-01142,2025-11-17 11:55:42,2025-11-17 12:15:42,alarma,Buenos Aires,Argentina,crítico,14.0,cerrado,alarma,empresa
INC-01143,2025-11-20 13:37:19,2025-11-20 16:03:19,alarma,São Paulo,Brasil,bajo,124.0,cerrado,cámara,empresa
INC-01144,2025-11-22 09:05:08,2025-11-22 10:10:08,alarma,São Paulo,Brasil,alto,45.0,cerrado,alarma,particular
INC-01145,2025-11-23 04:36:40,2025-11-23 05:44:40,sabotaje,Valparaíso,Chile,medio,57.0,cerrado,alarma,particular
INC-01146,2025-11-23 09:20:03,2025-11-23 10:37:03,robo,Madrid,España,medio,77.0,cerrado,alarma,empresa
INC-01147,2025-11-23 14:39:18,2025-11-23 16:18:18,robo,Madrid,España,medio,74.0,cerrado,sensor,empresa
INC-01148,2025-11-24 16:36:00,2025-11-24 17:26:00,alarma,Buenos Aires,Argentina,crítico,9.0,cerrado,alarma,particular
INC-01149,2025-11-26 00:09:54,,fallo técnico,Santiago,Chile,medio,,abierto,sistema,empresa
INC-01150,2025-11-27 18:31:05,,alarma,Valencia,España,medio,18.0,en proceso,alarma,particular
INC-01151,2025-11-30 01:44:50,2025-11-30 03:32:50,alarma,Buenos Aires,Argentina,medio,84.0,cerrado,alarma,empresa
INC-01152,2025-12-02 07:08:19,2025-12-02 09:07:19,robo,Cartagena,Colombia,bajo,106.0,cerrado,cámara,particular
INC-01153,2025-12-02 07:54:28,,alarma,Córdoba,Argentina,alto,,abierto,alarma,empresa
INC-01154,2025-12-02 20:47:34,,alarma,Buenos Aires,Argentina,bajo,,abierto,alarma,particular
INC-01155,2025-12-04 14:04:51,2025-12-04 16:16:51,robo,Cali,Colombia,medio,103.0,cerrado,alarma,empresa
INC-01156,2025-12-05 09:07:21,2025-12-05 09:56:21,fallo técnico,Ciudad de México,México,alto,35.0,cerrado,alarma,empresa
INC-01157,2025-12-06 00:24:03,2025-12-06 01:01:03,fallo técnico,Santiago,Chile,alto,33.0,cerrado,sensor,empresa
INC-01158,2025-12-06 05:46:00,,alarma,Monterrey,México,bajo,55.0,en proceso,cámara,empresa
INC-01159,2025-12-06 09:02:14,,robo,Zaragoza,España,alto,15.0,en proceso,cámara,empresa
INC-01160,2025-12-07 09:12:24,,robo,Ciudad de México,México,bajo,102.0,en proceso,cámara,empresa
INC-01161,2025-12-07 09:23:39,,robo,Buenos Aires,Argentina,alto,13.0,en proceso,sensor,particular
INC-01162,2025-12-07 09:25:42,2025-12-07 11:02:42,alarma,Valencia,España,alto,41.0,cerrado,sistema,empresa
INC-01163,2025-12-07 10:30:22,2025-12-07 10:59:22,otros,Valparaíso,Chile,crítico,16.0,cerrado,sensor,empresa
INC-01164,2025-12-07 14:02:46,2025-12-07 15:19:46,intrusión,Buenos Aires,Argentina,medio,51.0,cerrado,sensor,empresa
INC-01165,2025-12-08 23:46:33,2025-12-09 00:39:33,robo,São Paulo,Brasil,alto,34.0,cerrado,cámara,particular
INC-01166,2025-12-10 15:12:15,,robo,Buenos Aires,Argentina,medio,39.0,en proceso,cámara,particular
INC-01167,2025-12-11 05:17:44,,intrusión,Rio de Janeiro,Brasil,bajo,62.0,en proceso,cámara,empresa
INC-01168,2025-12-13 01:06:36,2025-12-13 01:46:36,fallo técnico,Bogotá,Colombia,medio,34.0,cerrado,sistema,empresa
INC-01169,2025-12-13 06:25:58,,alarma,Madrid,España,alto,,abierto,cámara,particular
INC-01170,2025-12-13 09:29:42,2025-12-13 11:48:42,fallo técnico,Buenos Aires,Argentina,medio,94.0,cerrado,sistema,empresa
INC-01171,2025-12-13 13:39:11,,alarma,Buenos Aires,Argentina,bajo,22.0,en proceso,alarma,empresa
INC-01172,2025-12-13 21:03:59,2025-12-13 22:16:59,alarma,Rosario,Argentina,crítico,14.0,cerrado,alarma,particular
INC-01173,2025-12-14 01:29:41,2025-12-14 03:06:41,alarma,São Paulo,Brasil,alto,43.0,cerrado,alarma,particular
INC-01174,2025-12-14 12:15:09,2025-12-14 14:04:09,intrusión,Buenos Aires,Argentina,bajo,73.0,cerrado,cámara,empresa
INC-01175,2025-12-14 13:08:16,2025-12-14 14:37:16,robo,Santiago,Chile,bajo,79.0,cerrado,cámara,empresa
INC-01176,2025-12-14 17:28:29,2025-12-14 18:12:29,intrusión,Ciudad de México,México,alto,28.0,cerrado,sensor,particular
INC-01177,2025-12-14 18:11:34,,intrusión,Madrid,España,bajo,,abierto,alarma,empresa
INC-01178,2025-12-15 12:14:54,2025-12-15 13:41:54,fallo técnico,São Paulo,Brasil,medio,81.0,cerrado,sensor,empresa
INC-01179,2025-12-16 02:22:26,2025-12-16 03:32:26,sabotaje,São Paulo,Brasil,alto,32.0,cerrado,cámara,empresa
INC-01180,2025-12-18 03:32:46,,robo,Rosario,Argentina,bajo,60.0,en proceso,cámara,particular
INC-01181,2025-12-19 05:31:08,2025-12-19 08:24:08,robo,Fortaleza,Brasil,bajo,133.0,cerrado,sistema,particular
INC-01182,2025-12-20 09:16:14,2025-12-20 10:20:14,intrusión,Bogotá,Colombia,alto,20.0,cerrado,cámara,empresa
INC-01183,2025-12-20 15:54:27,2025-12-20 16:48:27,intrusión,Buenos Aires,Argentina,crítico,30.0,cerrado,alarma,empresa
INC-01184,2025-12-20 23:48:14,,otros,Brasília,Brasil,bajo,47.0,en proceso,alarma,empresa
INC-01185,2025-12-21 02:35:18,2025-12-21 04:31:18,alarma,São Paulo,Brasil,bajo,67.0,cerrado,alarma,particular
INC-01186,2025-12-21 18:17:54,2025-12-21 22:02:54,otros,Ciudad de México,México,bajo,181.0,cerrado,alarma,particular
INC-01187,2025-12-21 20:04:24,,intrusión,Fortaleza,Brasil,medio,29.0,en proceso,alarma,empresa
INC-01188,2025-12-22 11:52:29,2025-12-22 13:40:29,alarma,Buenos Aires,Argentina,medio,97.0,cerrado,alarma,empresa
INC-01189,2025-12-22 20:10:38,2025-12-22 22:11:38,alarma,Ciudad de México,México,medio,81.0,cerrado,alarma,empresa
INC-01190,2025-12-22 22:49:13,2025-12-23 00:50:13,intrusión,Antofagasta,Chile,bajo,73.0,cerrado,sensor,empresa
INC-01191,2025-12-25 06:32:29,2025-12-25 08:54:29,intrusión,Córdoba,Argentina,medio,86.0,cerrado,sistema,empresa
INC-01192,2025-12-26 19:17:33,,alarma,Barcelona,España,medio,44.0,en proceso,alarma,empresa
INC-01193,2025-12-27 10:31:55,2025-12-27 12:53:55,otros,Monterrey,México,bajo,88.0,cerrado,sensor,particular
INC-01194,2025-12-27 16:57:18,,alarma,Madrid,España,medio,,abierto,sensor,empresa
INC-01195,2025-12-27 17:00:35,2025-12-27 19:01:35,intrusión,Rio de Janeiro,Brasil,medio,79.0,cerrado,sistema,empresa
INC-01196,2025-12-28 11:35:30,,intrusión,Madrid,España,alto,20.0,en proceso,alarma,particular
INC-01197,2025-12-28 20:25:17,2025-12-28 21:08:17,intrusión,Valencia,España,alto,22.0,cerrado,sensor,empresa
INC-01198,2025-12-29 11:25:32,,fallo técnico,Santiago,Chile,alto,,abierto,sensor,empresa
INC-01199,2025-12-30 07:59:33,2025-12-30 08:31:33,alarma,Santiago,Chile,medio,31.0,cerrado,sistema,empresa
INC-01200,2025-12-30 09:19:46,,sabotaje,Rio de Janeiro,Brasil,medio,,abierto,cámara,particular
